"大分類カテゴリーコード","大分類カテゴリー","中分類カテゴリーコード","中分類カテゴリー","小分類カテゴリーコード","小分類カテゴリー"
"120000004","本・雑誌・コミック","220000011","本","320000048","実用・学習・人文・科学"
"120000004","本・雑誌・コミック","220000011","本","320000049","文芸・小説"
"120000004","本・雑誌・コミック","220000011","本","320000050","児童書・絵本"
"120000004","本・雑誌・コミック","220000011","本","320000051","趣味・旅行"
"120000004","本・雑誌・コミック","220000011","本","320000052","写真集・タレント・カレンダー"
"120000004","本・雑誌・コミック","220000011","本","320000053","洋書・海外書籍"
"120000004","本・雑誌・コミック","220000011","本","320000054","古本"
"120000004","本・雑誌・コミック","220000011","本","320000055","その他"
"120000004","本・雑誌・コミック","220000012","雑誌","320000056","雑誌"
"120000004","本・雑誌・コミック","220000013","コミック","320000057","コミック"
"100000025","CD","220000015","その他","320000058","その他"
"100000011","キッチン・生活家電","200000096","季節家電","300000340","その他季節家電"
"100000011","キッチン・生活家電","200000097","理美容家電","300000341","ヘアアイロン‐ストレート用"
"100000011","キッチン・生活家電","200000097","理美容家電","300000342","スチーマー・美顔器"
"100000011","キッチン・生活家電","200000097","理美容家電","300000343","ボディケア"
"100000011","キッチン・生活家電","200000097","理美容家電","300000344","シェーバー・バリカン"
"100000011","キッチン・生活家電","200000097","理美容家電","300000345","その他理美容家電"
"100000011","キッチン・生活家電","200000098","健康家電","300000346","マッサージ器・治療器"
"100000011","キッチン・生活家電","200000098","健康家電","300000347","体重計・体組成計"
"100000011","キッチン・生活家電","200000097","理美容家電","300000348","電動歯ブラシ"
"100000012","テレビ・カメラ・オーディオ","200000099","カメラ","300000349","コンパクトデジタルカメラ"
"100000012","テレビ・カメラ・オーディオ","200000099","カメラ","300000350","トイ・ロモカメラ"
"100000012","テレビ・カメラ・オーディオ","200000099","カメラ","300000352","一眼レフカメラ"
"100000054","自転車、電動ボード、ドローン","200000076","自転車本体","300000250","電動アシスト自転車"
"100000054","自転車、電動ボード、ドローン","200000614","自転車用品","300000251","自転車用品"
"100000054","自転車、電動ボード、ドローン","200000615","自転車アクセサリー","300000252","自転車アクセサリー"
"100000009","車・バイク用品","200000077","バイク用品","300000253","バイク用品"
"100000009","車・バイク用品","200000078","電子系カー用品","300000254","カーナビ"
"100000009","車・バイク用品","200000079","外装アクセサリー","300000255","外装アクセサリー"
"100000009","車・バイク用品","200000080","内装アクセサリー","300000256","内装アクセサリー"
"100000009","車・バイク用品","200000081","パーツ・工具","300000257","パーツ・工具"
"100000009","車・バイク用品","200000082","カー用品","300000258","その他カー用品"
"100000010","パソコン・ゲーム","200000083","デスクトップPC","300000259","デスクトップPC"
"100000053","タブレット・ ノートPC","200000594","ノートPC","300000260","ノートPC"
"100000010","パソコン・ゲーム","200000083","デスクトップPC","300000262","中古PC"
"100000010","パソコン・ゲーム","200000083","デスクトップPC","300000263","その他"
"100000010","パソコン・ゲーム","200000084","プリンター・スキャナー","300000264","インクジェットプリンタ"
"100000010","パソコン・ゲーム","200000084","プリンター・スキャナー","300000265","複合機"
"100000010","パソコン・ゲーム","200000084","プリンター・スキャナー","300000266","スキャナー"
"100000010","パソコン・ゲーム","200000369","インクカートリッジ・トナー","300000267","トナー"
"100000010","パソコン・ゲーム","200000084","プリンター・スキャナー","300000268","写真用紙"
"100000010","パソコン・ゲーム","200000084","プリンター・スキャナー","300000269","シュレッダー"
"100000010","パソコン・ゲーム","200000084","プリンター・スキャナー","300000270","その他"
"100000010","パソコン・ゲーム","200000085","モニター・プロジェクター","300000271","モニター"
"100000010","パソコン・ゲーム","200000085","モニター・プロジェクター","300000272","プロジェクター"
"100000010","パソコン・ゲーム","200000085","モニター・プロジェクター","300000273","パーツ・アクセサリー"
"100000010","パソコン・ゲーム","200000086","PCパーツ","300000274","電源ユニット"
"100000010","パソコン・ゲーム","200000086","PCパーツ","300000275","CPU"
"100000010","パソコン・ゲーム","200000086","PCパーツ","300000276","CPUクーラー"
"100000010","パソコン・ゲーム","200000086","PCパーツ","300000277","TVチューナー"
"100000010","パソコン・ゲーム","200000086","PCパーツ","300000278","グラフィックボード"
"100000010","パソコン・ゲーム","200000086","PCパーツ","300000279","マザーボード"
"100000010","パソコン・ゲーム","200000086","PCパーツ","300000280","PCケース"
"100000010","パソコン・ゲーム","200000087","キーボード・マウス","300000281","有線マウス"
"100000010","パソコン・ゲーム","200000087","キーボード・マウス","300000282","有線キーボード"
"100000010","パソコン・ゲーム","200000088","PC用品・アクセサリー","300000283","スピーカー・アンプ"
"100000010","パソコン・ゲーム","200000088","PC用品・アクセサリー","300000284","イヤホン・ヘッドホン"
"100000010","パソコン・ゲーム","200000088","PC用品・アクセサリー","300000285","ノートPC用バッテリー"
"100000010","パソコン・ゲーム","200000088","PC用品・アクセサリー","300000286","PC用アクセサリー"
"100000010","パソコン・ゲーム","200000088","PC用品・アクセサリー","300000287","マウスパッド"
"100000010","パソコン・ゲーム","200000092","PCソフト","300000301","デザイン・グラフィック"
"100000010","パソコン・ゲーム","200000092","PCソフト","300000302","プログラミング"
"100000010","パソコン・ゲーム","200000092","PCソフト","300000303","セキュリティ・ネットワーク"
"100000010","パソコン・ゲーム","200000092","PCソフト","300000304","その他PCソフト"
"100000012","テレビ・カメラ・オーディオ","200000093","テレビ・レコーダー","300000305","液晶テレビ"
"100000012","テレビ・カメラ・オーディオ","200000489","オーディオ","300000306","イヤホン"
"100000012","テレビ・カメラ・オーディオ","200000093","テレビ・レコーダー","300000307","ブルーレイ・DVDプレーヤー"
"100000012","テレビ・カメラ・オーディオ","200000489","オーディオ","300000309","オーディオ"
"100000012","テレビ・カメラ・オーディオ","200000489","オーディオ","300000310","その他オーディオ機器"
"100000011","キッチン・生活家電","200000580","オーブン・電子レンジ","300000311","電子レンジ"
"100000011","キッチン・生活家電","200000581","炊飯器","300000312","IH・圧力IH 炊飯器"
"100000011","キッチン・生活家電","200000095","生活家電","300000327","乾電池"
